amenity	cuisine	takeaway	name
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille
restaurant	steak_house		Courtepaille Bron
restaurant	steak_house		Cuisine et cave
restaurant	steak_house		El Gaucho
restaurant	steak_house		El Toro
restaurant	steak_house		Fergus
restaurant	steak_house		FLESH
restaurant	steak_house;french		Bistrot de la Place
restaurant	steak_house;french;italian_pizza;burger;pasta;pizza		Trattoria e Capricci
restaurant	steak_house;french;pizza		Brasserie des Congrès
restaurant	steak_house		Grenier à Sel
restaurant	steak_house		Grill
restaurant	steak_house		Grill Boeuf
restaurant	steak_house		Grill Courtepaille
restaurant	steak_house		Grill de Challes
restaurant	steak_house;grill;seafood;coffee_shop;friture		La Péniche Bistrot Régent
restaurant	steak_house		Hall West
restaurant	steak_house		Heureux Comme Alexandre
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus
restaurant	steak_house		Hippopotamus Bastille
restaurant	steak_house		Hippopotamus Châtelet
restaurant	steak_house		Hippopotamus Le Trivoli
restaurant	steak_house		Hippopotamus Steak House
restaurant	steak_house;italian_pizza;french		La mare
restaurant	steak_house		Jambon 007
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Boucherie
restaurant	steak_house		La Brasserie 27
restaurant	steak_house		La côte et l'arête
restaurant	steak_house		La Flambée
restaurant	steak_house		La Guinguette
restaurant	steak_house		L'ancre
restaurant	steak_house		L'Antre Nous
restaurant	steak_house		L'assiette du chef
restaurant	steak_house		La Table de Bécassine
restaurant	steak_house		La table du Boucher
restaurant	steak_house		La Taverne de Tasdon
restaurant	steak_house		Le 86
restaurant	steak_house		Le Bistro Regent
restaurant	steak_house		Le Bœuf Kiri
restaurant	steak_house		Le Boeuf Sur Le Quai
restaurant	steak_house		Le Coin du Boeuf
restaurant	steak_house		Le Crocodile
restaurant	steak_house		Le Fils du Boucher
restaurant	steak_house		Le fun
restaurant	steak_house		Le Grill
restaurant	steak_house		Le Grill
restaurant	steak_house		Le Grillardin
restaurant	steak_house		Le Grill des Quais
restaurant	steak_house		Le Marquant city
restaurant	steak_house		Le Minautore
restaurant	steak_house		L'entracte
restaurant	steak_house		Le Steack House
restaurant	steak_house		Le Tournebroche
restaurant	steak_house		Le Viand'Art
restaurant	steak-house		Little-Rock
restaurant	steak_house		L'Odissée Réstaurant Glacier
restaurant	steak_house		L'Ot Antic Grill
restaurant	steak_house		Ma Chère et Tendre
restaurant	steak_house		Maison Carne
restaurant	steak_house		Mano a Mano
restaurant	steak_house		Marie-Louise
restaurant	steak_house		Meat
restaurant	steak_house		Méli Mélo
restaurant	steak_house		Memphis Coffee
restaurant	steak_house		Montebello Steakhouse
restaurant	steak_house;moroccan		O'Select
restaurant	steak_house		Moules & Beef
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Buffalo Grill
restaurant	steak_house	no	Hippopotamus
restaurant	steak_house	no	Hippopotamus
restaurant	steak_house	no	La Boucherie
restaurant	steak_house	no	Le Bœuf Volant
restaurant	steak_house	no	Le Grill
restaurant	steak_house	no	Léon Le Cochon
restaurant	steak_house		O' Charolais
restaurant	steak_house		O' La Vache
restaurant	steak_house	only	Rôtisserie Traiteur
restaurant	steak_house;pizza;burger		Lounge - Steack'n house
restaurant	steak_house;pizza		Côt' & Bœuf
restaurant	steak_house;pizza		La Villa Roma
restaurant	steak_house;pizza		Le jardin d’Antoine
restaurant	steak_house;pizza		Le top grill
restaurant	steak_house		Qui l'eut cru
restaurant	steak_house		Relais d'Alsace
restaurant	steak_house		relais de tournebride
restaurant	steak_house		Rotomagus
restaurant	steak_house		Sand Beach grill
restaurant	steak_house;seafood		La Table de Max
restaurant	steak_house		Silver Spur Steakhouse
restaurant	steak_house		Snack Beef
restaurant	steak_house		Station chatel
restaurant	steak_house		Steak Easy
restaurant	steak_house		Steak House
restaurant	steak_house		Steakhouse District
restaurant	steak_house		Sun Steak House
restaurant	steak_house		The Butcher
restaurant	steak_house		Théo Grill
restaurant	steak_house	yes	Brut Butcher
restaurant	steak_house	yes	Buffalo Grill
restaurant	steak_house	yes	Buffalo Grill
restaurant	steak_house	yes	Hippopotamus
restaurant	steak_house	yes	La loge au Grain
restaurant	steak_house	yes	Les Jardins de l'Hotel du Centre
restaurant	steak_house	yes	Maison Franco
restaurant	steak_house	yes	Steak House 76
restaurant	steak_house	yes	Steak N Coffee
restaurant	steak		L'Entrecôte
restaurant	street_food		Boui-Boui
restaurant	street_food		Noura Street Food
restaurant	Sud-Ouest France		Chez Papa
restaurant	sud_ouest		Le Domaine de Chavagnac
restaurant	Surgelée		Le Tremplin
restaurant	sushi		Absolute Sushi
restaurant	sushi		All in Sushi
restaurant	sushi		Andrea
restaurant	sushi		Arito Sushi
restaurant	sushi;asian		Oka Sushi
restaurant	sushi		Asian Sky
restaurant	sushi;asian		Sushi Chef
restaurant	sushi;asian		Sushi San
restaurant	sushi		Au Comptoir d'asie
restaurant	sushi		Ayako Sushi
restaurant	sushi		Ayako Sushi
restaurant	sushi		Ayako Sushi
restaurant	sushi		Ayko Sushi
restaurant	sushi		B612
restaurant	sushi		Besushi.fr
restaurant	sushi		Blueberry
restaurant	sushi;bobun;asian;chinese;japanese		Palais du Ciel
restaurant	sushi		Bo Sushi
restaurant	sushi;burrito		Makiti
restaurant	sushi		by Sushi
restaurant	sushi		CalifornU
restaurant	sushi		Chez Christopher
restaurant	sushi		Chrono Sushi
restaurant	sushi		Cœur de Sushi
restaurant	sushi		Côté sushi
restaurant	sushi		Côtésushi
restaurant	sushi		Côté Sushi
restaurant	sushi		Côté Sushi
restaurant	sushi		Couleur Sushi
restaurant	sushi		Délice
restaurant	sushi		DM Sushi
restaurant	sushi		Dong
restaurant	sushi		Dozo
restaurant	sushi		Eat Sushi
restaurant	sushi		Eat Sushi
restaurant	sushi		Eat Sushi
restaurant	sushi		Eat Sushi
restaurant	sushi		Eat Sushi
restaurant	sushi		Eat' Sushi
restaurant	sushi		Edogawa
restaurant	sushi		"Enjoy Sushi ""Bar"""
restaurant	sushi		Étoile du Bonheur
restaurant	sushi		Eurasia
restaurant	sushi;fish;japanese		Hattori Sushi
restaurant	sushi		Fresh Lounge Sushi
restaurant	sushi		Fujisushi
restaurant	sushi		Fuji Sushi
restaurant	sushi		Fuji Tomi
restaurant	sushi		Fujiya
restaurant	sushi		Génération Sushi
restaurant	sushi		Goto Sushi
restaurant	sushi		Gourmand Wok
restaurant	sushi		Gumi Sushi
restaurant	sushi		Haxo Sushi
restaurant	sushi		Hinata
restaurant	sushi		Hoki
restaurant	sushi		Hokiko
restaurant	sushi		I Chiban
restaurant	sushi		Ichiban Sushi
restaurant	sushi		IchiSushi
restaurant	sushi		ici Sushi
restaurant	sushi		icki Sushi
restaurant	sushi		Ikoma
restaurant	sushi		Infinity Dushi
restaurant	sushi		Isushi
restaurant	sushi		Ito
restaurant	sushi		Izushi
restaurant	sushi		Izu Sushi
restaurant	sushi		J'adore les sushis
restaurant	sushi;japanese;asian		Sushiken
restaurant	sushi;japanese		Foujita
restaurant	sushi;japanese		Ginza D'Or
restaurant	sushi;japanese		Le Samouraï
restaurant	sushi;japanese		Okinii
restaurant	sushi;japanese		Osaka
restaurant	sushi;japanese		Rice & Fish
restaurant	sushi;japanese		Sushi Thon
restaurant	sushi;japanese		Sushi Tom
restaurant	sushi;japanese		Takuya Sushi
restaurant	sushi;japanese		Wasabi Café
restaurant	sushi;japanese	yes	Le Bar à sushi Izumi
restaurant	sushi;japanese	yes	Line Sushi
restaurant	sushi;japanese	yes	Nikki Sushi
restaurant	sushi;japanese	yes	Suandshi
restaurant	sushi;japanese	yes	SUKO
restaurant	sushi;japanese	yes	Sushi Oishii
restaurant	sushi;japanese	yes	Sushi Tokoro
restaurant	sushi;japanese	yes	Tomo Sushi
restaurant	sushi;japanese	yes	Wasabi
restaurant	sushi		Jap'asian
restaurant	sushi;japonais	yes	Hanzo
restaurant	sushi		Japosushi
restaurant	sushi		Jasmin Suchi Box
restaurant	sushi		Just Be Sushi
restaurant	sushi		Kaly Sushi
restaurant	sushi		Kampaii
restaurant	sushi		Kang Sushi
restaurant	sushi		Kariya Sushi
restaurant	sushi		Kikko Sushi
restaurant	sushi		Kinori
restaurant	sushi		Kiu Sushi
restaurant	sushi		Kiwa Sushi
restaurant	sushi		Kiyomi
restaurant	sushi		Kot & Sushi
restaurant	sushi		K'S Roll
restaurant	sushi		Kyo Sushi
restaurant	sushi		Kyoto
restaurant	sushi		Kyotori
restaurant	sushi		La Cave à Sushi
restaurant	sushi		La Delice Sushi
restaurant	sushi		Lahna sushi
restaurant	sushi		La Maison du Sushi
restaurant	sushi		L'atelier de Margaux
restaurant	sushi		Le Bête A Z'ailes
restaurant	sushi		Le Cactus
restaurant	sushi		Le comptoir du sushi
restaurant	sushi		Le Kyoto
restaurant	sushi		Lem Sushi
restaurant	sushi		Le Petit Tokyo
restaurant	sushi		Le Satsuki de Tignes
restaurant	sushi		Les Desushics
restaurant	sushi		L'Estey
restaurant	sushi		Le Sushi
restaurant	sushi		Little Sushi
restaurant	sushi		L'Orchidée
restaurant	sushi		Lounge One
restaurant	sushi		Love sushi
restaurant	sushi		Luzumaki Artisan sushi
restaurant	sushi		Makij Tadore
restaurant	sushi;maki;riz;poisson		Sushi Spa
restaurant	sushi		Mak Sushi
restaurant	sushi		Mak Sushi
restaurant	sushi		Ma-Ma Sushi
restaurant	sushi		Mamie Sushi
restaurant	sushi		Matsuri
restaurant	sushi		Matsuri
restaurant	sushi		Michi
restaurant	sushi		Mika Sushi
restaurant	sushi		Miyaki
restaurant	sushi		Miyako - 故宫
restaurant	sushi		Miyamoto Sushi
restaurant	sushi		Miya Sushi
restaurant	sushi		Moli
restaurant	sushi		Moma sushi
restaurant	sushi		Nagoya Japanese
restaurant	sushi		Nagoya Sushi
restaurant	sushi		Nikki Sushi
restaurant	sushi		Nikki Sushi
restaurant	sushi		Nikko Sushi Bar
restaurant	sushi		Nina Sushi
restaurant	sushi		Nina Sushi
restaurant	sushi	no	La Perle Sushi
restaurant	sushi	no	Sushiya
restaurant	sushi		Odiki Sushi
restaurant	sushi		O'Ginkgo
restaurant	sushi		Oka sushi
restaurant	sushi		Okayama
restaurant	sushi		Okayama
restaurant	sushi		Okyama
restaurant	sushi		Oky Sushi
restaurant	sushi	only	La Perle Sushi
restaurant	sushi	only	Palais Nippon
restaurant	sushi	only	YO! Sushi
restaurant	sushi		Osaka Sushi Bar
restaurant	sushi		Osaka Village
restaurant	sushi		Osakyo
restaurant	sushi		Osakyo
restaurant	sushi		Osaya
restaurant	sushi		Oshi Sushi
restaurant	sushi		O'Sushi
restaurant	sushi		Oyama
restaurant	sushi		O'ZEN
restaurant	sushi		Panda Grill
restaurant	sushi		Paradise Sushi
restaurant	sushi		Pavot Rouge
restaurant	sushi;pizza;italian;japanese;french;asian;chinese	yes	Restaurant Au Bout Du Monde
restaurant	sushi		Planet Sushi
restaurant	sushi		Planet Sushi
restaurant	sushi		Planet Sushi
restaurant	sushi		Planet Sushi
restaurant	sushi		Planet Sushi
restaurant	sushi		Planèt Sushi
restaurant	sushi		Pontault Sushi
restaurant	sushi		Pretty Sushi
restaurant	sushi		Sachiko
restaurant	sushi		Sakura
restaurant	sushi		Sakura Sushi
restaurant	sushi		Sakura Sushi
restaurant	sushi		Sakura Sushi
restaurant	sushi;salad		Salad'Sushi
restaurant	sushi		Samouraï sushis
restaurant	sushi		Samou's Sushi Sun
restaurant	sushi		Samuraï sushis
restaurant	sushi; sashimi	yes	Restaurant asiatique
restaurant	sushi		Sen'do Sushi
restaurant	sushi		Shizuoka
restaurant	sushi		Shoka
restaurant	sushi		Shun Bun
restaurant	sushi		Shuriken Sushi
restaurant	sushi		Simple Sushi
restaurant	sushi		Sô Shushis & Salades
restaurant	sushi		Sumaya
restaurant	sushi		Sunny Sushi
restaurant	sushi		Sun Osaka
restaurant	sushi		Sunshine Sushi
restaurant	sushi		Sushi
restaurant	sushi		Sushi
restaurant	sushi		Sushi 14
restaurant	sushi		Sushi 6ème
restaurant	sushi		Sushi Ajsen
restaurant	sushi		Sushi Antony 2
restaurant	sushi		Sushi Arts Studio
restaurant	sushi		Sushi Asahi
restaurant	sushi		Sushi Atlantique
restaurant	sushi		Sushi B
restaurant	sushi		Sushi Bâ
restaurant	sushi		Sushi Bar
restaurant	sushi		Sushi Bar
restaurant	sushi		SUSHI Bar
restaurant	sushi		Sushi Bar 123
restaurant	sushi		Sushi Bar Wazakura
restaurant	sushi		Sushi Boutik
restaurant	sushi		Sushi & Bowl
restaurant	sushi		Sushi Box
restaurant	sushi		Sushi Chiwa
restaurant	sushi		Sushi Clémenceau
restaurant	sushi		Sushi Couronne
restaurant	sushi		Sushi Da
restaurant	sushi		Sushi d'Alfortville
restaurant	sushi		Sushi d'Art
restaurant	sushi		Sushido
restaurant	sushi		Sushi Est
restaurant	sushi		Sushi Express
restaurant	sushi		Sushi Express 33
restaurant	sushi		Sushi First
restaurant	sushi		SUSHI FOLIE
restaurant	sushi		Sushi H
restaurant	sushi		Sushi Hana
restaurant	sushi		Sushi house
restaurant	sushi		Sushi House
restaurant	sushi		Sushi Jin
restaurant	sushi		Sushi Juliette
restaurant	sushi		Sushi King
restaurant	sushi		Sushi King
restaurant	sushi		Sushi KÒBBO
restaurant	sushi		Sushi Kōbe
restaurant	sushi		Sushi Kyo
restaurant	sushi		Sushi Kyo
restaurant	sushi		Sushi Kyo
restaurant	sushi		Sushi Kyo Futao
restaurant	sushi		Sushi Lounge
restaurant	sushi		Sushi Love
restaurant	sushi		Sushi Lu
restaurant	sushi		Sushi Makers
restaurant	sushi		Sushi Market
restaurant	sushi		Sushi & me
restaurant	sushi		Sushi Odéon
restaurant	sushi		Sushi One
restaurant	sushi		Sushi Papaya
restaurant	sushi		Sushi Q
restaurant	sushi		Sushiqui
restaurant	sushi		Sushirama
restaurant	sushi		Sushi Ren
restaurant	sushi		Sushi Roll
restaurant	sushi		Sushi's
restaurant	sushi		Sushi Sakura
restaurant	sushi		Sushi's Good
restaurant	sushi		Sushi shari
restaurant	sushi		Sushi Shop
restaurant	sushi		Sushi Shop
restaurant	sushi		Sushi Shop
restaurant	sushi		Sushi Shop
restaurant	sushi		Sushi Shop
restaurant	sushi		Sushi Shop
restaurant	sushi		Sushi Shop
restaurant	sushi		Sushi Shop
restaurant	sushi		Sushi Shop
restaurant	sushi		Sushi Shop
restaurant	sushi		Sushi Shop Annecy
restaurant	sushi		Sushi Shop Reims
restaurant	sushi		Sushi Smile
restaurant	sushi		Sushi Story
restaurant	sushi		Sushi Sumo
restaurant	sushi		Sushi Sushi
restaurant	sushi		Sushi Takasaki
restaurant	sushi		Sushi Taro
restaurant	sushi		Sushi Tokyo
restaurant	sushi		Sushi Tokyo
restaurant	sushi		Sushi Wasabi
restaurant	sushi		Sushi Yaki
restaurant	sushi		Sushi Yuki
restaurant	sushi		Tama Sushis
restaurant	sushi		Tatsu Sushi
restaurant	sushi		Thymi's
restaurant	sushi		Toi sushi
restaurant	sushi		Tokyo
restaurant	sushi		Tokyo Foch
restaurant	sushi		Tokyo Sushi
restaurant	sushi		Tokyo Sushi
restaurant	sushi		Torii
restaurant	sushi		Toto Sushi
restaurant	sushi		Triel Sushi
restaurant	sushi		U sushi
restaurant	sushi		Wako
restaurant	sushi		Wasa Sushi
restaurant	sushi		We Sushi
restaurant	sushi		World of Sushi
restaurant	sushi		Yaki Sushi
restaurant	sushi		Yamada Sushi
restaurant	sushi		Yapan sushi
restaurant	sushi		Yellow Sushi
restaurant	sushi	yes	Art Sushi
restaurant	sushi	yes	Ayako Sushi
restaurant	sushi	yes	Bar Sushi
restaurant	sushi	yes	Chez Hervé
restaurant	sushi	yes	Cosmo Sushi
restaurant	sushi	yes	Côté Sushi
restaurant	sushi	yes	DD Sushi
restaurant	sushi	yes	Délice Sushi Ya
restaurant	sushi	yes	Eat Sushi
restaurant	sushi	yes	Feng's Sushi Bar
restaurant	sushi	yes	Fujiya Sushi
restaurant	sushi	yes	Himalayan Sushi et Wok
restaurant	sushi	yes	Hoki Sushi
restaurant	sushi	yes	Home Sushi
restaurant	sushi	yes	ITO
restaurant	sushi	yes	Jap 64
restaurant	sushi	yes	Kisoro
restaurant	sushi	yes	Konnichiwa
restaurant	sushi	yes	Kyushu
restaurant	sushi	yes	Lady Sushi
restaurant	sushi	yes	Lady Sushi Saint Gély
restaurant	sushi	yes	La Raffineriz
restaurant	sushi	yes	L'Arbre à Sushi
restaurant	sushi	yes	Le pouss pouss
restaurant	sushi	yes	L'isle ô sushi
restaurant	sushi	yes	Makido
restaurant	sushi	yes	Monsieur Fuji Sushi
restaurant	sushi	yes	M Sushi
restaurant	sushi	yes	M. Sushi
restaurant	sushi	yes	My sushi
restaurant	sushi	yes	Nakata Garibaldi
restaurant	sushi	yes	Namazu
restaurant	sushi	yes	New Sushi Paris
restaurant	sushi	yes	Ney's
restaurant	sushi	yes	Nigui Sushi
restaurant	sushi	yes	Nippon Shop
restaurant	sushi	yes	Oishii
restaurant	sushi	yes	Okasushi
restaurant	sushi	yes	Oki sushi
restaurant	sushi	yes	Ô Sushi Time
restaurant	sushi	yes	Planet Sushi
restaurant	sushi	yes	Planet Sushi
restaurant	sushi	yes	Planet Sushi
restaurant	sushi	yes	Ready Made Sushi
restaurant	sushi	yes	Sakura
restaurant	sushi	yes	Samak Sushi
restaurant	sushi	yes	SanSushi Soisy
restaurant	sushi	yes	S Comme Sushi
restaurant	sushi	yes	Senkichi
restaurant	sushi	yes	Shin Sushi Bar
restaurant	sushi	yes	Suko
restaurant	sushi	yes	Sunset Sushi
restaurant	sushi	yes	Sushi7
restaurant	sushi	yes	Sushi for You
restaurant	sushi	yes	Sushi Fou
restaurant	sushi	yes	Sushi Happii
restaurant	sushi	yes	Sushi House
restaurant	sushi	yes	Sushi House
restaurant	sushi	yes	Sushi Kami
restaurant	sushi	yes	Sushi-King
restaurant	sushi	yes	Sushi Kyo
restaurant	sushi	yes	Sushi Kyo
restaurant	sushi	yes	Sushi Lauv
restaurant	sushi	yes	Sushi Lunel
restaurant	sushi	yes	Sushi Market 35
restaurant	sushi	yes	Sushiramen
restaurant	sushi	yes	Sushi Rome
restaurant	sushi	yes	Sushi Shop
restaurant	sushi	yes	Sushi Shop
restaurant	sushi	yes	Sushi Shop
restaurant	sushi	yes	Sushi Shop
restaurant	sushi	yes	Sushi Shop
restaurant	sushi	yes	Sushi Shop
restaurant	sushi	yes	Sushi Show
restaurant	sushi	yes	Sushis Makers
restaurant	sushi	yes	Sushistore
restaurant	sushi	yes	Sushi Time
restaurant	sushi	yes	Sushi Tokyo
restaurant	sushi	yes	Sushi Top
restaurant	sushi	yes	Sushi Trois
restaurant	sushi	yes	Toa Sushi
restaurant	sushi	yes	Toyo
restaurant	sushi	yes	Waza
restaurant	sushi	yes	Yitao Sushi
restaurant	sushi	yes	You Sushi
restaurant	sushi	yes	You Sushi
restaurant	sushi	yes	You Sushi
restaurant	sushi	yes	Yumi
restaurant	sushi	yes	Zhong Pin
restaurant	sushi		Yokohama
restaurant	sushi		Yonako
restaurant	sushi		Yooki
restaurant	sushi		Yoshi
restaurant	sushi		YO! Sushi
restaurant	sushi		You Sushi
restaurant	sushi		You Sushi
restaurant	sushi		Yoyoshi
restaurant	sushi		Yukito
restaurant	sushi		Yume Sushi
restaurant	sushi		Yumi Sushi
restaurant	sushi		Yumi Sushi
restaurant	sushi		Yummi Sushi
restaurant	sushi		Zen Sushi
restaurant	swedish		Affären
restaurant	swiss		Tradiswiss
restaurant	syrian		Alyssaar
restaurant	syrian		Baba Ganush
restaurant	syrian		Barbecue d'Alep
restaurant	syrian		Barbecue de Damas
restaurant	syrian		Cham
restaurant	syrian		Châmi
restaurant	syrian		Le Daily Syrien
restaurant	syrian		Le Damas
restaurant	syrian		Le Jardin de Damas
restaurant	syrian;libanese	yes	Perle d'Orient
restaurant	syrian		Maison d'Alep
restaurant	syrian		Marmarita
restaurant	syrian		Rose de Damas
restaurant	syrian		Urkesh
restaurant	syrian	yes	Habibi
restaurant	tacos;burger;crepes		Star Crep'
restaurant	tacos		Le Palmier
restaurant	tacos		Taco Loco
restaurant	tacos		Taco Naan
restaurant	tacos		Tacos Maison
restaurant	tacos	yes	Master Tacos
restaurant	tacos	yes	New School tacos
restaurant	tahitienne	yes	Le Mahi Mahi
restaurant	taiwan		Chez Ajia
restaurant	taiwanese		Le 37m2
restaurant	taiwanese	yes	Foodie Jia-Ba-Buay
restaurant	Taiwan	yes	Le goût de Taïwan
restaurant	takeaway	yes	L'assiette nature
restaurant	tapas		A Casarella
restaurant	tapas;alcol;burger;coucous;plat_du_jour;tagine;blanquette;entrecote;dessert;glace;entrées	yes	Le Rily's
restaurant	tapas		Antinea
restaurant	tapas;bar_à_vin	yes	O'bar'jot
restaurant	tapas		Before Pub
restaurant	tapas		Bistro & Compagnie
restaurant	tapas		Bodega Bodega
restaurant	tapas		Bones & Bottles
restaurant	tapas;brunch		El Seneca
restaurant	tapas;burger;hotdog		Le MoMa
restaurant	tapas;burger		Les Petites Bouchées
restaurant	"Tapas, burgers"		L'Auberg'In
restaurant	tapas		Café de Bordeaux
restaurant	tapas		Cañas y Tapas
restaurant	tapas		Chez Jackouil
restaurant	tapas;cocktails		Le Mary Celeste
restaurant	tapas		Des Prés
restaurant	tapas;dessert		La Rosa Negra
restaurant	tapas		El Alguazil
restaurant	tapas		El Meson
